Source,URL,Neighborhood,District,Zone,Price_USD,Area_SQM,Price_Per_SQM,Scraped_Date
Dubizzle,https://www.olx.com.lb/ad/rwb194rh-project-under-construction-in-batroun-with-sea-and-mountain-ID116958576.html,Batroun Town,El Batroun,El Batroun,129000.0,134.0,962.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-rabweh-with-terrace-cpcf330-ID116782798.html,Rabweh,El Meten,El Meten,375000.0,250.0,1500.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/deluxe-apartment-for-sale-in-ainab-%D8%B4%D9%82%D8%A9-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D9%8A%D9%86%D8%A7%D8%A8-ID116401821.html,Ainab,Aley,Aley,135000.0,170.0,794.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/4-bedrooms-sea-view-beit-merry-3-parking-spots-bm-261-ID116895727.html,Beit Mery,El Meten,El Meten,470000.0,230.0,2043.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-ain-saadeh-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D9%8A%D9%86-%D8%B3%D8%B9%D8%A7%D8%AF%D8%A9-ID116933621.html,Ain Saadeh,El Meten,El Meten,370000.0,220.0,1681.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/for-sale-appartment-in-faytroun-ID117019856.html,Unknown,Unknown,Unknown,75000.0,80.0,937.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-hazmieh-spacious-luminous-calm-area-ID116992809.html,Hazmieh,Baabda,Baabda,420000.0,180.0,2333.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-ID116884466.html,Beirut,Unknown,Unknown,310000.0,76.0,4078.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-breij-installments-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-pls-2634714-ID116586546.html,Breij,Jbeil,Jbeil,105000.0,100.0,1050.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-blaybel-cpdd73-ID116884762.html,Blaybel,Baabda,Baabda,150000.0,130.0,1153.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-130m2-mint-condition-open-view-fully-furnished-ks-ID116825806.html,Unknown,Unknown,Unknown,135000.0,130.0,1038.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-220m2-open-view-calm-street-prime-location-el-ID116818393.html,Unknown,Unknown,Unknown,220000.0,220.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-200m2-luxury-apartment-open-view-prime-area-to-ID116817529.html,Unknown,Unknown,Unknown,215000.0,200.0,1075.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-220m2-super-catch-well-maintained-view-to-ID116810779.html,Unknown,Unknown,Unknown,140000.0,220.0,636.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-165m2-classy-area-classic-prime-location-to-ID116779495.html,Unknown,Unknown,Unknown,155000.0,165.0,939.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-180m2-100m2-terrace-well-maintained-open-view-to-ID116714890.html,Unknown,Unknown,Unknown,115000.0,180.0,638.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-300m2-villa-80m2-garden-well-maintained-private-street-ID116703640.html,Unknown,Unknown,Unknown,500000.0,300.0,1666.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-180m2-furnished-duplex-unlockable-view-toha-ID116687815.html,Unknown,Unknown,Unknown,200000.0,180.0,1111.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-145m2-85m2-terrace-decorated-mint-condition-view-to-ID116601153.html,Unknown,Unknown,Unknown,165000.0,145.0,1137.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-125m2-prime-location-excellent-condition-decorated-to-ID116593724.html,Unknown,Unknown,Unknown,115000.0,125.0,920.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-190m2-duplex-quiet-street-prime-location-el-ID116381183.html,Unknown,Unknown,Unknown,140000.0,190.0,736.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-165m2-townhouse-partial-view-high-end-catch-ksto-ID116317727.html,Unknown,Unknown,Unknown,120000.0,165.0,727.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-270m2-excellent-condition-sea-view-renovated-el-ID116133073.html,Unknown,Unknown,Unknown,250000.0,270.0,925.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-145m2-100m2-terrace-private-entrance-view-new-ID116042154.html,Unknown,Unknown,Unknown,199000.0,145.0,1372.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-130m2-luxury-prime-location-view-catch-to-ID116019399.html,Unknown,Unknown,Unknown,117000.0,130.0,900.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-120m2-brand-new-open-sea-view-luxury-ks-ID115977365.html,Unknown,Unknown,Unknown,110000.0,120.0,916.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-200m2-duplex-well-maintained-private-entrance-to-ID115944319.html,Unknown,Unknown,Unknown,140000.0,200.0,700.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-260m2-designers-signature-view-furnished-el-ID115944063.html,Unknown,Unknown,Unknown,260000.0,260.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-130m2-new-payment-facilities-luxurious-view-my-ID115930661.html,Unknown,Unknown,Unknown,187000.0,130.0,1438.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-120m2-furnished-mountain-view-decorated-calm-area-to-ID115747538.html,Unknown,Unknown,Unknown,140000.0,120.0,1166.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-320m2-30m2-terrace-duplex-astonishing-view-to-ID117013659.html,Unknown,Unknown,Unknown,260000.0,320.0,812.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-15m2-decorated-open-view-calm-area-private-street-to-ID117011049.html,Unknown,Unknown,Unknown,190000.0,155.0,1225.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jeita-185m2-open-view-luxury-flat-quiet-street-catch-to-ID116990206.html,Unknown,Unknown,Unknown,188000.0,185.0,1016.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-150m2-furnished-calm-area-open-view-catch-el-ID116983581.html,Unknown,Unknown,Unknown,125000.0,150.0,833.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-200m2-100m2-terrace-furnished-prime-location-el-ID116983551.html,Unknown,Unknown,Unknown,190000.0,200.0,950.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-250m2-250m2-terrace-prime-location-catch-view-el-ID116983484.html,Unknown,Unknown,Unknown,240000.0,250.0,960.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-140m2-mint-condition-panoramic-view-catch-el-ID116964596.html,Unknown,Unknown,Unknown,145000.0,140.0,1035.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-160m2-120m2-terrace-rooftop-mountain-view-to-ID116951346.html,Unknown,Unknown,Unknown,180000.0,160.0,1125.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ain-el-rihaneh-175m2-%7C-prime-location-%7C-private-street-%7C-el-ID116920912.html,Unknown,Unknown,Unknown,175000.0,175.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-100m2-%7C-prime-location-%7C-calm-area-%7C-catch-%7C-to-ID116919854.html,Unknown,Unknown,Unknown,132000.0,100.0,1320.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-135m2-brand-flat-calm-area-well-lighted-open-view-el-ID116876699.html,Unknown,Unknown,Unknown,145000.0,135.0,1074.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-360m2-duplex-100m2-terrace-designers-signature-tyt-ID116850251.html,Unknown,Unknown,Unknown,400000.0,360.0,1111.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-mls-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A7%D8%B4%D8%B1%D9%81%D9%8A%D8%A9-ID117040503.html,Sassine,Beirut,Achrafieh,550000.0,168.0,3273.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-650m2-villa-panoramic-view-ultra-prime-unique-ID112399412.html,Unknown,Unknown,Unknown,1300000.0,650.0,2000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/achrafieh-sale-prime-location-ref-pa139-ID116956868.html,Beirut,Unknown,Unknown,250000.0,140.0,1785.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/catch-deal-apartment-for-sale-in-haret-sakher-240m2-full-sea-view-ID116877898.html,Unknown,Unknown,Unknown,350000.0,240.0,1458.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-manara-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B1%D8%A9-ID117022884.html,Manara,Beirut,Ras Beyrouth,950000.0,235.0,4042.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/new-apartment-for-sale-in-mansourieh-%D8%B4%D9%82%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D8%B5%D9%88%D8%B1%D9%8A%D8%A9-ID116625418.html,Mansourieh,El Meten,El Meten,140000.0,135.0,1037.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-with-garden-for-sale-in-baabdat-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ss-ID117007329.html,Baabdat,El Meten,El Meten,429999.0,150.0,2866.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-150m2-new-panoramic-view-calm-area-private-street-to-ID116619159.html,Unknown,Unknown,Unknown,195000.0,150.0,1300.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/mountain-apartment-for-sale-in-bourj-abi-haidar-beirut-%D8%A8%D8%B1%D8%AC-%D8%A3%D8%A8%D9%8A-%D8%AD%D9%8A%D8%AF%D8%B1-ID117022141.html,ain Apartment For Sale In Burj Abi Haidar,Beirut,Beirut-Other,159000.0,110.0,1445.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-badaro-%E2%80%93-cpbzk19-ID116923832.html,Badaro,Beirut,Mazraa,700000.0,250.0,2800.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-125m2-mountain-view-luxury-quiet-street-el-ID116840268.html,Unknown,Unknown,Unknown,110000.0,125.0,880.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-215m2-100m2-terrace-view-private-street-luxurious-wa-ID116836500.html,Unknown,Unknown,Unknown,260000.0,215.0,1209.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-360m2-furnished-super-luxurious-panoramic-view-tomch-ID116802365.html,Unknown,Unknown,Unknown,500000.0,360.0,1388.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jeita-165m2-fully-upgraded-decorated-panoramic-sea-view-el-ID116798364.html,Unknown,Unknown,Unknown,220000.0,165.0,1333.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ain-el-rihaneh-165m2-mint-condition-calm-street-open-view-el-ID116798311.html,Unknown,Unknown,Unknown,130000.0,165.0,787.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-140m2-120m2-terrace-semi-furnished-luxiry-open-view-to-ID116739669.html,Unknown,Unknown,Unknown,219998.0,140.0,1571.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ain-el-rihaneh-90m2-well-maintained-catch-view-calm-area-el-ID116724699.html,Unknown,Unknown,Unknown,75000.0,90.0,833.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ain-el-rihaneh-165m2-well-maintained-calm-area-view-el-ID116715394.html,Unknown,Unknown,Unknown,110000.0,165.0,666.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-120m2-120m2-garden-view-pyt-facilities-unique-ga-ID116689908.html,Unknown,Unknown,Unknown,225000.0,120.0,1875.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/new-sheileh-200m2-duplex-panoramic-view-classy-area-el-ID116688464.html,Unknown,Unknown,Unknown,160000.0,200.0,800.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-160m2-120m2-terrace-decorated-quiet-street-catch-to-ID116664852.html,Unknown,Unknown,Unknown,120000.0,160.0,750.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-350m2-furnished-duplex-panoramic-view-catch-to-ID116653481.html,Unknown,Unknown,Unknown,260000.0,350.0,742.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-250m2-20m2-terrace-sea-view-modern-el-ID116623481.html,Unknown,Unknown,Unknown,260000.0,250.0,1040.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-180m2-luxury-sea-view-prime-location-el-ID116623429.html,Unknown,Unknown,Unknown,175000.0,180.0,972.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-160m2-mountian-view-decorated-flat-private-street-to-ID116601258.html,Unknown,Unknown,Unknown,160000.0,160.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-200m2-prime-location-well-lighted-catch-to-ID116545539.html,Unknown,Unknown,Unknown,210000.0,200.0,1050.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jeita-180m2-renovated-flat-panoramic-view-luxury-catch-elks-ID116327530.html,Unknown,Unknown,Unknown,165000.0,180.0,916.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-200m2-180m2-terrace-duplex-panoramic-view-to-ID116235925.html,Unknown,Unknown,Unknown,270000.0,200.0,1350.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jeita-460m2-350m2-terrace-villa-ultra-prime-location-luxuryto-ID116208751.html,Unknown,Unknown,Unknown,670000.0,460.0,1456.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-175m2-180m2-garden-private-street-super-luxurious-ac-ID116128672.html,Unknown,Unknown,Unknown,255000.0,175.0,1457.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-400m2-duplex-60m2-terrace-view-new-luxurious-el-ID116100643.html,Unknown,Unknown,Unknown,330000.0,400.0,825.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-245m2-190m2-garden-private-entrance-provision-pool-ac-ID116062494.html,Unknown,Unknown,Unknown,390000.0,245.0,1591.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-350m2-150m2-garden-super-luxurious-catch-my-ID116021064.html,Unknown,Unknown,Unknown,300000.0,350.0,857.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-350m2-duplex-new-upgraded-impressive-view-wa-ID116017211.html,Unknown,Unknown,Unknown,350000.0,350.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-450m2-private-housebuilding-two-apartments-catch-my-ID115902115.html,Unknown,Unknown,Unknown,500000.0,450.0,1111.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-400m2-250m2-terrace-duplex-generous-dimensions-ac-ID115868037.html,Unknown,Unknown,Unknown,390000.0,400.0,975.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-170m2-new-panoramic-view-luxury-prime-location-to-ID115776227.html,Unknown,Unknown,Unknown,150000.0,170.0,882.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-240m2-150m2-terrace-sea-view-upgraded-unique-propert-ID115717489.html,Unknown,Unknown,Unknown,340000.0,240.0,1416.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-135m2-new-private-street-luxurious-ID115660896.html,Unknown,Unknown,Unknown,155000.0,135.0,1148.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-1350m2-villa-excellent-condition-prime-location-uniqu-ID115638371.html,Unknown,Unknown,Unknown,1350000.0,1350.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-240m2-duplex-new-panoramic-view-prime-ID115625301.html,Unknown,Unknown,Unknown,250000.0,240.0,1041.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/sheileh-185m2-100m2-garden-super-luxury-unique-catch-ID115192166.html,Unknown,Unknown,Unknown,250000.0,185.0,1351.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jeita-170m2-payment-facilities-brand-new-calm-area-ba-ID116420686.html,Unknown,Unknown,Unknown,238000.0,170.0,1400.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ain-el-rihaneh-215m2-open-view-well-maintained-high-end-to-ID116969633.html,Unknown,Unknown,Unknown,180000.0,215.0,837.2,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/3-master-beds-open-view-terrace-ain-saadeh-prime-as-324-ID116968291.html,Ain Saadeh,El Meten,El Meten,349000.0,270.0,1292.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ajaltoun-180m2-furnished-flat-quiet-street-to-ID116711111.html,Unknown,Unknown,Unknown,144000.0,180.0,800.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-hazmieh-cpmk215-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%A7%D8%B2%D9%85%D9%8A%D8%A9-ID116931266.html,Hazmieh,Baabda,Baabda,300000.0,151.0,1986.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/rwk637ca-exclusive-apartment-for-sale-in-sahel-alma-ID116853461.html,Unknown,Unknown,Unknown,425000.0,220.0,1931.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/golden-area-abdel-wahab-street-apartment-for-sale-ID115843621.html,Beirut,Unknown,Unknown,1700000.0,430.0,3953.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/%D8%B4%D9%82%D8%A9-306%D9%85-%D9%84%D9%84%D8%A8%D8%A8%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AD-ID117028203.html,Jnah,Beirut,Saifeh,775000.0,306.0,2532.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-rawche-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B4%D8%A9-cpbhs152-ID116976229.html,Rawche,Beirut,Ras Beyrouth,650000.0,200.0,3250.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-achrafieh-sioufi%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%B4%D8%B1%D9%81%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%8A%D9%88%D9%81%D9%8A-ID117019828.html,Achrafieh,Beirut,Achrafieh,875000.0,350.0,2500.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-in-adma-210m2-high-end-full-sea-view%D8%A3%D8%AF%D9%85%D8%A7-ID116640664.html,Unknown,Unknown,Unknown,420000.0,210.0,2000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-%7C-zouk-mikael-keserwan--ref%3A-%23yn302069-ID116925792.html,Unknown,Unknown,Unknown,132600.0,102.0,1300.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jwar-baabdat-100m2-%7C-mountain-view-%7C-modern-flat-%7C-calm-area-%7C-tch-ID116923346.html,Baabdat,El Meten,El Meten,145000.0,100.0,1450.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-for-sale-%7C-jeita-keserwan--ref%3A-%23yn302029-ID116910040.html,Unknown,Unknown,Unknown,120000.0,160.0,750.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/broumana-175m2-%7C-new-%7C-prime-location-%7C-mountain-view-%7C-tch-ID116907982.html,Broummana,El Meten,El Meten,290000.0,175.0,1657.1,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/baabdat-335m2-%7C-terrace-%7C-new-duplex-%7C-mountain-view-%7C-tch-ID116906418.html,Baabdat,El Meten,El Meten,350000.0,335.0,1044.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/duplex-for-sale-sarba-keserwan-ref-yn201042-ID116882022.html,Unknown,Unknown,Unknown,190000.0,165.0,1151.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/for-sale-in-adonis-ID116881268.html,Unknown,Unknown,Unknown,145000.0,165.0,878.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/baabdat-220m2-50m2-terrace-prime-location-mountian-view-tch-ID116820018.html,Baabdat,El Meten,El Meten,350000.0,220.0,1590.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/baabdat-160m2-new-building-amazing-view-prime-location-tch-ID116818103.html,Baabdat,El Meten,El Meten,220000.0,160.0,1375.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/baabdat-160m2-brand-new-mountain-view-quiet-street-tch-ID116818086.html,Baabdat,El Meten,El Meten,230000.0,160.0,1437.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/baabdat-130m2-220m2-terrace-calm-area-high-end-tch-ID116815612.html,Baabdat,El Meten,El Meten,280000.0,130.0,2153.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-240m2-50m2-terrace-prime-location-private-entrance-wa-ID116836495.html,Unknown,Unknown,Unknown,299000.0,240.0,1245.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/ballouneh-150m2-furnished-decorated-flat-private-street-to-ID116803244.html,Unknown,Unknown,Unknown,180000.0,150.0,1200.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/220-sqm-fully-furnished-apartment-in-mar-roukoz-ID117030946.html,Mar Roukoz,El Meten,El Meten,350000.0,220.0,1590.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/155-sqm-apartment-in-nabay-with-view-ID117030935.html,Nabay,El Meten,El Meten,145000.0,155.0,935.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/130-sqm-good-location-apartment-in-new-rawda-ID117006957.html,New Rawda,El Meten,El Meten,140000.0,130.0,1076.9,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/160-sqm-fully-furnished-apartment-in-bsalim-ID116985406.html,Bsalim,El Meten,El Meten,280000.0,160.0,1750.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/115-sqm-brand-new-apartment-in-bsalim-ID116985360.html,Bsalim,El Meten,El Meten,165000.0,115.0,1434.8,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/villa-for-sale-in-qanat-bakish-faqra-ID116983482.html,Qanat Beqish,El Meten,El Meten,1800000.0,400.0,4500.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/150-sqm-apartment-in-jal-el-dib-with-panoramic-sea-view-ID116941076.html,Jal El Dib,El Meten,El Meten,225000.0,150.0,1500.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/115-sqm-apartment-in-sin-el-fil-in-a-prime-location-ID116933142.html,Sin El Fil,El Meten,El Meten,115000.0,115.0,1000.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/125-sqm-fully-furnished-apartment-in-sabtieh-ID116931602.html,Sabtieh,El Meten,El Meten,120000.0,125.0,960.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/150-sqm-apartment-in-achrafieh-with-payment-facilities-ID116915909.html,Beirut,Unknown,Unknown,350000.0,150.0,2333.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/135-sqm-brand-new-apartment-in-mansourieh-ID116915879.html,Mansourieh,El Meten,El Meten,190000.0,135.0,1407.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/190-sqm-apartment-in-fanar-with-sea-%26-city-view-ID116915816.html,Fanar,El Meten,El Meten,188000.0,190.0,989.5,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/apartment-with-terrace-for-sale-in-rabieh-ID116909781.html,Rabieh,El Meten,El Meten,975000.0,360.0,2708.3,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/high-end-240sqm-apartment-with-garden-in-mar-chaaya-ID116894357.html,Mar Chaaya,El Meten,El Meten,400000.0,240.0,1666.7,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/jal-el-dib-decorated-3-bedrooms-apart-new-building-open-sea-view-ID116861822.html,Jal El Dib,El Meten,El Meten,204900.0,140.0,1463.6,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/200-sqm-fully-furnished-apartment-decorated-in-mansourieh-ID116847768.html,Mansourieh,El Meten,El Meten,210000.0,200.0,1050.0,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/112-sqm-brand-new-apartment-in-zalka-ID116838398.html,Zalka,El Meten,El Meten,190000.0,112.0,1696.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/bikfaya-apartment-for-sale-ID117033823.html,Bikfaya,El Meten,El Meten,215000.0,180.0,1194.4,2026-08-23 06:20
Dubizzle,https://www.olx.com.lb/ad/%D8%B4%D9%82%D8%A9-306%D9%85-%D9%84%D9%84%D8%A8%D8%A8%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%AD-ID117028203.html,Jnah,Beirut,Saifeh,775000.0,306.0,2532.7,2026-08-23 06:20
